revenue_diversity_score,view_count_sum,channel,name_cc
4,228072.0,UCBj1BiYgmUJWdzqLhfInpJg,T3 Live
3,756.0,UCBj4Ikx6zfEbHRdTKlQnNDg,NeMs942
2,489.0,UCBj69_6V2UQBIdD72SpAT4g,Compassion Internati...
0,5251.0,UCBjBZmguQzn6WCYR7DQykLw,TED Fellow
3,2900.0,UCBjHRUV1bCQlcHgHYB6aBbg,ZRS
3,17996.0,UCBjUaWCi8khAeY_yAFucbGg,GS Pictures
2,6739.0,UCBjfFyLKJTidw81_STtiPIw,Jolly Food Fellow
4,11470.0,UCBjofXtZArg9QSuzOWwbflw,CBS47 KSEE24
4,2285611.0,UCBjrrP9frGRuRwoAJ4RQdag,CryptoJack
3,25218.0,UCBjyMih82JijZwwxHypJDWQ,Diamond Pastry
5,2799456.0,UCBkGMys0mYl3Myxh3CTsASA,MMCrypto
2,5633.0,UCBkL03Y0hIZAsv3rWyrSCtw,The Kavalier
1,37639.0,UCBkRQtxofyXr09mWtgoUUqw,LCFC
5,3428630.0,UCBkcw8h7epT_bK0QzuY2Bmg,ActionKid
5,59007.0,UCBkoDQAtM8NJh7YJlrKXF8A,YTGuide
1,17408.0,UCBkqiQ_pnfV_-knb2j103pQ,AmsSoftware
1,13176.0,UCBkyTe7YEQfX4OppQFBswPA,Naomi Leanage
0,201.0,UCBkyowYDOIQJEW638Zrg42g,Stan Gibilisco
2,77916.0,UCBl1ovJ55RSpBt2KA49_Yxw,Sunburned Albino
1,546240.0,UCBlX6GzGA_R6PvUH6BHnu-w,Hamida Dehlvi
5,642896.0,UCBlhAbw_hKXo2667Hl3pmew,Photography Concentr...
2,913826.0,UCBlkpX--7ZD73URbSC1oWRw,Funguypiano
0,3224.0,UCBlq3QFi6N53fEouTTrTIhg,The Iron Kiwi
0,899.0,UCBm6pDWcIfWzK1CIpR1RIjw,BeautiiByDay
3,462059.0,UCBmELdKuL34d0x3LBX31Pxg,GOODLIFE WARRIOR
2,1859.0,UCBmLjiIp3KQls0ik7W_2dqA,stateofdaniel
2,10130.0,UCBmSpKS5EpvWX9xv6R8EAEw,Dr Ram Puniyani
3,1103358.0,UCBn12sYZFkmzSJ_ZFi7x_8Q,EDM Festival Drops
4,9061.0,UCBn8MR2Gyc_Ee50y_4ECfaQ,eveRide ADV
3,3647.0,UCBn9mi9Nvg9WQlkzna-iyPw,The Anna Marie
3,4770.0,UCBnEJLbLEPoP_6lIZU5_qQA,Citrix
5,26894.0,UCBnF8byBUP64CsFTSNsP_uw,True Buds TV
3,1019977.0,UCBnR77rg1izGdM7Ji9z_7Iw,Jay Stacks Beats
2,409.0,UCBnWNt8OB2Bjn3x1pLvqH7A,PurpleMentat
5,2618334.0,UCBnYn54boCxNoob5DXsy_ag,Digital Millionaire
0,3041416.0,UCBnbnH7DGXT9yBBVFbZeIwQ,Nuke's Top 5
3,60213.0,UCBnyC5I55W__RBj1PMybF5g,Angie Atkinson
1,49193.0,UCBo9TLJiZ5HI5CXFsCxOhmA,Gone with the Wynns
2,464176.0,UCBoYiCin4Mwh9HOP4FSUhMw,CraniumCode
1,70704.0,UCBp3eZSJYx2IE8UEcKjU5OA,GentlemanBunny
3,198296.0,UCBpSlvedUI6VmwBjQLpFb0g,TruNews
2,82043.0,UCBpUMW3JhmnTC377DGDCZdQ,Facts Box
2,5917.0,UCBpbbcLXYkP5MzJ7D052L5w,Rikkie Leigh
0,58.0,UCBpmDJ7mNqvKQ1BtRgY8H7w,ABC Television Stati...
4,27377.0,UCBq3rHmB_4GpOCOPhgofzCQ,SimplyRVing
4,107103.0,UCBq8Xz-h8Qdw-qHJURO-Uqg,W. A. Production
3,321920.0,UCBqKcE4Q6XbqKVB5guxHL4g,The Right Media
4,379911.0,UCBqLPg-vWn64qff0tAyQ_Ww,zerofatzreturns
3,7924.0,UCBqOaYayi3dfNgFK0I2pBow,Ability Drain
0,1746936.0,UCBqWtrtVaxJK2KDsdtmTnsQ,spamsafe
3,18489.0,UCBqwLf4EBDSQ5FyLCP91sRg,Arunachal Today News...
2,72.0,UCBr7J1jRnu4m3LcyyUH679w,d'Art of Science
0,831566.0,UCBrXTZD54OCybXye_3oo_xw,In1Minute
4,34791.0,UCBrZ9jVhGXNsEt6cLifsS9w,Inception Radio Netw...
4,153887.0,UCBs2Y3i14e1NWQxOGliatmg,Mother's Basement
4,10791.0,UCBs3yFY3fkeAAoRIxSEqucQ,Chanelle Novoséy
0,10232.0,UCBsuOBu-dxj5bx1KMgmar5g,TheHappieCat
2,393189.0,UCBtEvaODmv8LMXvQs6EMEHA,Gurjit Singh
2,31094.0,UCBtbyUP5XbXmVm3Tbu1WY8w,Project Ace
2,125961.0,UCBtrwfkhpSSLZzmsZhVSdMQ,Rifle Gaming
3,16570.0,UCBu1-C7zod8qigd2v1Ea5HA,Rajiv Dixit Ji Offic...
2,2410.0,UCBu3578KZ4CWbDgbZWmdEMQ,PristineJoe
3,19029.0,UCBuDHP5fBgZ-RPOmKyTV_EA,Gulbahar Technical
2,1885.0,UCBuUWZy38R31xolUpS6MmgA,INDIE RECORDINGS
3,12306.0,UCBusAP28FaPtYjsMGL1ZpuA,TheRawAdvantage
3,56953.0,UCBv4isHxygdet6bNUUrFhNQ,Creative Income
3,22428.0,UCBvKlVzDz3611dvHHo_wGlA,The Honeybee
1,879.0,UCBvSLVng_XFRiL0biTaTBSA,Jimmy 17
1,1596.0,UCBveTTR4oVAZeqv_EyTtL4A,DJ EPhunk
2,1754.0,UCBve_ppCNE67fs3MsIocitg,Dr. Frita
2,169122.0,UCBvkY-xwhU0Wwkt005XYyLQ,RaceGrooves
1,64575.0,UCBvrTXObDRQeeApgThGk_Lg,Prem Mishra Fitness
4,533.0,UCBvzhhZ7N-eGDSBtoPWc79A,Holly K
2,1424.0,UCBw81PNN5O6oqgkjqFksvng,G.M. Danielson
2,203322.0,UCBwEVIxbIeN5iHFsaAZ3u8Q,Caleb Quanbeck
2,1940469.0,UCBwSufNse8VMBvQM_rCSvgQ,Morgz
1,744.0,UCBwciIqOoHwIx_uXtYTSEbA,Geekritique
0,308243.0,UCBwhkzS9_sp5vlfWzcaMW6A,Brett Allen
0,8788.0,UCBx85zuCdOQLOJEYpXgxKWg,Javier Rullan Ruano
5,7502.0,UCBx9f7d09FPisLL9yKTba8A,Motion Array
1,3923.0,UCBxSYOEN7Kii89vRuavfVeg,KaminakatTV
3,8396.0,UCBxVQDiyqg4QaTFmECbcQCw,Hip Hop Zoo
3,6231.0,UCBxWzf49gVHz0Ksgw_N8brw,American Society for...
3,2436.0,UCBxczIUrYeLUd_Fvg5txDwQ,Crafts With Ellen
0,649078.0,UCBxe8syteKLOEnx3SrrrekQ,IceshadeComets
1,19812.0,UCBy9QPDqagPyrdV_01-c9Xw,Mina Rome
1,4095.0,UCByfRnbq8kX61AvvtOGrsDQ,DMZ tv
4,181821390.0,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH
0,327104.0,UCBzE8s7espH9Esy0FO_iTSg,Nikocado Avocado 3
1,34744.0,UCBzGmEhFUT7XswDmfm03JAw,GalaxyDreaming
2,360.0,UCBzH3hOcvOtpcqQy2eZj92Q,Nikki Woods
0,798403.0,UCBzYAtjNpudOSCP5_8W1iAw,A Dummie
2,114336.0,UCBzfdgfIAANfgP3xyhVaEfQ,Marchettino
1,24571.0,UCBzkp8LGsYQVJs1igW1x4Xw,Chef Suni
3,26437.0,UCBzrlmBlDNVJ8DijmQFQPYA,BrothaRollins
4,473058.0,UCBzu4YqGiBxBD8pq8NiBuKw,TV360NIGERIA
0,16951.0,UCC-DWdyi9GeFNHtvh4HbqNg,Composite
0,360.0,UCC-UOdK8-mIjxBQm_ot1T-Q,Cracking The Cryptic...
5,105758.0,UCC-Y76XzN52iuM5ccaH7P2g,Bad Magic Production...
4,91780.0,UCC01GP6AxyiIJaEz6C4BVEA,Heather Torres
4,12705.0,UCC0AqzhM9lEZ5m6uB98zQcw,Altruwest
3,518284.0,UCC0BPqnnq-ijrB_XN1zTfUg,Forex Trading Strate...
3,2281340.0,UCC0EqtXQ9at6ON_-ZYJaImA,Katy
5,27268.0,UCC0Ff6iAdp-D6p8Nj-59yYQ,The Truth About Canc...
2,22429.0,UCC0PP5UcG39ZlSUMH0m_BHg,Sidney Kathryne
2,25395.0,UCC0YCKi9qNkruzQUvTRu4IQ,Gun Stock Reviews
0,4111.0,UCC0_trsvWYyqjZ3njunfU4Q,Aaron Hibberd
5,304125.0,UCC0awp-9p2jO2TRa1mlJw6w,Buildapreneur
2,129982.0,UCC0jfic1m5dOIAbUvRnJd_w,pennyccw
1,697143.0,UCC0vZNeaqkmui_3lzo2JBBQ,BigfootEvidence
2,6665486.0,UCC1RO8lWXXPZwc34sl6125g,Historic Hindi
0,660.0,UCC1uIm6JOGoUmFvC8Q-KpXA,Kidlat404
3,185394.0,UCC3CnctRfikgUEonCXYhxiw,TheDIYGirl
5,130164.0,UCC3Ei34BA5jRkPaCWHXRPfQ,Nene Susan Ekuvero
5,10165516.0,UCC3L8QaxqEGUiBC252GHy3w,Stefan Molyneux
2,163661.0,UCC3UrdqNf6rpWZoTiYbYk4A,Skillopedia - Skills...
0,678.0,UCC3WN8Rfqqad9R97VnU47Pg,blackknothing
3,270275.0,UCC3X81KrKId1Yvvl0Bs_VoA,"You, Me & the RV"
2,26679.0,UCC3YA7qybOTCzwr7DO4tvNQ,Nathalie Muñoz
4,913783.0,UCC3baYU2LgRJ3n6CifkL58g,Alison Russell's Cra...
1,43845.0,UCC3iGfxG5wG17GBe1PffP0Q,LatexFashionTV
3,59411.0,UCC3kHYtu2QeTfWuPXvleR6A,Sonal Sagaraya
4,705046.0,UCC3ld44jBPgWuyiE4PRdSTw,MLM AMAN
2,5474.0,UCC4584D31N9RuQ-aEUxP86g,DIY King
0,40894.0,UCC47BtxBdKccB5OuWMWJQfw,Daniel Croteau
3,575.0,UCC4leKu2BwJZpv9jaUXpC4w,Foundation for Indiv...
1,1500792.0,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE
3,695536.0,UCC59s1J7c7zreuvnvLUQ0Xg,Thrillist
1,1428.0,UCC5JH53rfDopbQb0VLFyT8A,Sahapedia
1,22144.0,UCC5mSmfPL1Q2GQEiNmFPAAA,FirstPlays HD
3,27887.0,UCC5qXYhDHV1TY43_DWVvv1w,Deluxe2O
3,410466.0,UCC5was5yEe5knSTjx01McQg,We Trade Waves
4,8662.0,UCC5wtNbxiuJLrr52uaJem3Q,Techno Naveen
5,44123.0,UCC69dxCZQB9VURlHQ8wesPA,Inc.
3,1365246.0,UCC6B4Y0oFACv9QBlf0ebBcg,Dr. Steven Greer
3,5752.0,UCC6UWlAHzzGo-KUQ-nRj50Q,TommyBoyTV
3,76923.0,UCC6cKu2BwYLDGdJXuWmBX5Q,Dream Home Based Wor...
3,16203.0,UCC6cMksRbQQLcPB7IRoRG4w,Nic & Andrea Hills
4,1800842.0,UCC6ue7UYt1yeS621xmTMKrQ,Rachel Oates
3,19697.0,UCC6ulNJ-KDoIa3VI2gcvQpA,Camodo Gaming
3,8897.0,UCC7627sseo4vOV_Kj9HaWKA,4Drive Time
4,29326.0,UCC7DRvfDAoFn5eMyfTnaA8w,Patrick Childress Sa...
2,145963.0,UCC7ElkFVK3m03gEMfaq6Ung,Pure Noise Records
1,54275.0,UCC7K5BrapNSnk6XcXbpqXNg,SHARK
1,46.0,UCC7QEBja9tthomJBGNkovkQ,Garrett Plays
2,1054.0,UCC7T-wcuwsd-JMENbGikplw,4-8Productions
0,509934.0,UCC7WFw42VnywQRvewSq29eg,Fisherman's Life
1,6122.0,UCC7eKMxcVk1LZwzJlBdsVuQ,Innervisions
2,520956.0,UCC7ifdmN7ebFo-eXBUZkeiw,Patrick Hood-Daniel
2,411.0,UCC86xkUefRbdrtl0d5M0NSQ,Unnoticed Person
1,13331.0,UCC88rDs6ZWBIFmEl0oKFAsg,BeardTube
2,991513.0,UCC8FSfSnbjiZ6vGr68ZLtzg,bbno$
3,140410.0,UCC8f6SxKJElVvaRb7nF4Axg,PyroDev
2,112176.0,UCC8ozSuY2gdYqT2ufdwlDdQ,aminutetomidnite
1,760.0,UCC8pyQcMtBwDEfY0-3GJVIQ,Jim Howard
1,456.0,UCC8tUqoDcsLvkeIGpOgKI3w,Expo 2020 Dubai
5,14194824.0,UCC8wczy7734jKPhiR2UkS9A,Wholesale Ted
2,1519.0,UCC91rTIPeprGh0gVDzJ3ngw,Shahin Tech
3,508140.0,UCC94DY3wrxxUcd8xsl9IQhA,NeonVisual
5,20795901.0,UCC9JHVPm-4P5QDp9vk8EH-A,Mystery History
2,12579.0,UCC9JtJa-GnrWhB58Kbhbe3g,Diamante Box
3,66948.0,UCC9PrmTDDJz6gyZPWOoqCWA,LifeOnFireTV
0,8494.0,UCC9db2q5xdqOJJGbAwD_azA,William Larkham Jr
1,202916.0,UCC9kGTLsYf0mv26wUVzf6jA,Retro Beatz
2,208908.0,UCC9mAKj54t8BmW4plJHR8Tg,ATVonDemand
4,224573.0,UCC9uqoIkY8Nd7J9Gnk98W1w,JoeysWorldTour
4,44209.0,UCCABQly0NNR2j_M_iDpy8mA,Energi
3,74698.0,UCCAKMl95mqVFa3eQqvPocOA,GameolioDan
4,1112767.0,UCCAShFkgZsEYLZ0XKFh4QqA,Paolo Beringuel
3,46008.0,UCCAXAEtFZR2qIMYigJrEPVQ,Alex Zevallos
5,9590399.0,UCCAcsHKpVHnPB8YhqFV8OuQ,K3chocolate
1,2497.0,UCCAh-tDKBja88N59E-KwL3g,Village People Phili...
2,582.0,UCCAi2Az5UwllbL5qwfOI3Xg,Sarah Ordo
2,5311.0,UCCAnyPzMDztzmNGGH8Knmxw,Planning with Bumble...
2,88623.0,UCCB0a4mZMVme-csPvBHAZxg,Behind The Glass
1,3377.0,UCCBKEsb-sA3T6sAAFdVInKw,panini
4,35887.0,UCCBVCTuk6uJrN3iFV_3vurg,Devoxx
1,4711.0,UCCBkNdteHT9kK6i6kE687zw,Anis Khan
0,36297.0,UCCCS8cRSiJjAqgwvmP7VxJw,Vapor Memory
0,6969.0,UCCCV-55IfyNORofu2tGSFjg,Origami Tutorials - ...
3,265771.0,UCCC_4s7IiX2mTtHQVm_Bttg,DIY Crafts & Lifehac...
2,11951.0,UCCCswyypx5vlcFUFfJKp28A,BarnabyWB
5,1175371.0,UCCCvcQe-BFeBhm5Nlgp0p-Q,BO Turbo Trader
1,6294581.0,UCCD1GdGRrbkOBZ-Bc4g4ilg,Urdu History Tv
3,594704.0,UCCD4-G3Aokt2sM7TYQV2HmA,Bedtime Stories
4,110797.0,UCCD6Oc4JJQ6WqEKVAldcdIA,JuvenisTV
4,1492826.0,UCCDGpZwANa474oxAAyYWiww,Michael Day
1,14360.0,UCCDJt7VUvZx1bWb0-w6gfyQ,Cheerful Syanu
3,89137.0,UCCDOQrpqLqKVcTCKzqarxLg,ChessNetwork
2,374.0,UCCDUFabVc3g52M0t77JwSBA,GrandadIsAnOldMan
2,2129735.0,UCCDa_fzzLLz5qePU97w_8Og,Sasquatch Ontario
4,1417989.0,UCCDu1S_OmR5XtM-AzL-_U1Q,Jason Graystone
1,5912.0,UCCE5-vwA_RiAMenkqnnD-PQ,Pakistani Reaction
4,591344.0,UCCEGhJG2m4SzUFgFxgpe3Ug,Wired And Stoned
0,386854.0,UCCEJYwZQU02gn5LU_rUSOpw,Bonsai Mirai
3,377715.0,UCCETmvZuOKNY_7H2RtlN7sw,Gil Scharf
2,5148.0,UCCEkrdkurnRF-gNh0h_61HA,Allen Hart
1,25089.0,UCCEnLGkT_E0OTZxjMiaGvKQ,The Groovy Guitar Du...
2,31021.0,UCCF5Gw43fTP-hRa9Set136w,TechTrack
3,329.0,UCCF7bVmyVaoQpTAwDHtwkRg,1 Mega Videos Channe...
1,32710.0,UCCFLZ96wXs7UHnarqoK85MA,Jack Northrup
2,15711.0,UCCGBp_apz8IqPHjGwVdTsBQ,Saurav Shukla
1,44305.0,UCCGE4MRedy8pXEdJb9Vsx-g,Bicycle Touring Pro
3,364635.0,UCCGLzU6yF7DBAIg0493j9ow,AnimalBytesTV
2,16780.0,UCCGbfdhs4RXBJCWP4zkGhwg,StoreeOfMyLife
1,5873.0,UCCGrXBY6qYj-4dENObO9H8Q,wlovelinda
1,6638.0,UCCGxeGqC5C7lEbbZYk7xs-Q,Gadget Diary
3,32212.0,UCCH4xSl6Ixg6jqsX7bn2Y0w,L8ter Ivy
0,43804.0,UCCHPcAPFxs_g7UY5GFphJqg,Discovery Canada
0,6377.0,UCCHYpVoTngWVgYQjnjNok_Q,Tiwa 'n' Tiwa
1,6794.0,UCCH_QbmI7_IUwtPaIHMNobg,MuscleNMind
3,31843.0,UCCIqJAyE9eolx6abFwk2V2g,Thelooneyturtle
5,329525.0,UCCIqP2EUeK46bcFuyf8E6dw,Jerry Liu
2,63700.0,UCCJDIJ2OgwVVbXpy_wj2iPw,The Palmer Squares
0,5027.0,UCCJnueE6FsQf7JxhO5QVw_g,quackalakes
3,35777.0,UCCK3OZi788Ok44K97WAhLKQ,Ada Derana
3,27706.0,UCCKFt7y9MS8BjPlpVHAdYwA,Steve Owens
2,9065.0,UCCKGBP9lEGMQWf75blioPug,TOMKAT content
4,5436.0,UCCKJhoBHK4Xs5zneLo5qFXg,Brooklyn Fragrance L...
2,27797.0,UCCKbMXggtIxq2TqkfOgr33Q,Krishnaraj Rao
3,2006822.0,UCCKjHsAIxvjtWG8KOcLuG8Q,Alright!
2,280551.0,UCCKvIaqLAkayKj4rVKBi3BQ,The Ecom Wizard
2,15997.0,UCCL1XGVCFD5l4JgPUxLI7bw,DBZenkai
2,296158.0,UCCL2L8iiosx6nail_QDQEdQ,calloftreyarch
1,20227.0,UCCL9psoallPWHKhJ75yMQmw,Dame Dash Studios
5,1375801.0,UCCLDnGJsFZ5HhX_nND00XNQ,CRYPTOTWINS
1,2081.0,UCCLQxPTSwxudWgvfr4gVB3Q,Survivalist Prepper
3,5860.0,UCCLiPoSjzG1PVWyRtq0G3Fw,The University of Te...
1,21546.0,UCCMfy0ghzQ84BgVoAQ7G8eQ,AdamDIY
3,32942.0,UCCMu1BUpcad25fVGeRsphaA,LEOPAZZO TV
3,1057.0,UCCN6jhE-nqsfmp1GYazd2wA,HealMyTech
4,1335975.0,UCCODtTcd5M1JavPCOr_Uydg,Extra Credits
0,2992.0,UCCOp41VKfBMExrLK4PBN0cQ,lifetodaytv
0,374.0,UCCPDvgshK5wJF0vkOTa-iCQ,16thKind
0,4044.0,UCCPNh1MBaHxolHEacvIEJMQ,Daily Clips Central
5,3447.0,UCCPX4RfQsBcpKHk71ZM7m2Q,Columbia GSAPP
1,1599.0,UCCPqkeBMUqaNrh3apj1Id8A,OfficialDrizzy_Tayy
1,5134.0,UCCPvPK-YtjewXMH9_uFfelw,Bethany Robertson
2,2092.0,UCCQ-Z4ifbnweREcEgyMCxyA,BeautyByMrsOutlaw
2,3307.0,UCCQDO2uxVASYDdy60cBJ_tw,Roberts Beats
4,11310015.0,UCCQDp8V1h0BdD5tWO_bi86A,MOMO FIFAHD
2,1099292.0,UCCQEbqDL8i40d83Au55lYMQ,Jacob Clifford
1,14928.0,UCCQIXOeZTZM2s3Feaqp4fbQ,Greenzking Promoz
4,447.0,UCCQS6LTDnJeG4whVdjfUYOg,Tola Revamps
4,36630.0,UCCQWK23LzxjGQjQmYxHq1kA,Sandler Training Wor...
0,4508.0,UCCQ_1gVwTeG6gdFZWeaW-Rw,Joseph Newcomb
0,9025.0,UCCQbZiFoZn0sTx_GgNZsdHg,HoonTV
0,27445.0,UCCQp8N_5FJMid-nljwKP5ug,BitRain
1,995.0,UCCR7KtaNo6WI2QKXmjXrpag,Andrea Wada Davies
0,137.0,UCCRK6zMHeDtqFii8sXtq1yQ,charzart
1,123409.0,UCCRa-wycVfgh1ctaKaD0BeQ,Eames Office
4,1268.0,UCCS6ZRelvETSbA53xFEsa6w,ModBot
0,6638.0,UCCSAEeNm0zVSMkFkjfgqTJQ,Aro Fandub
1,4181.0,UCCSR3qThTlzgFpoOJ1DuaJw,The Minds Journal
3,10927.0,UCCSjLVJs5wD_BKaQqzXwyhg,SOLAR IMPULSE
1,1929.0,UCCSlYiAggLCxs8eNFmmgA2Q,TPi Zone
3,226083.0,UCCSoeE5yApLrQxxmbA-0qkg,GaMe LoVeRS
5,133037.0,UCCSqgOE6k9n0xM2T49rlJIw,Imogen Rose
1,108385.0,UCCTVrRB5KpIiK6V2GGVsR1Q,kudvenkat
3,2204.0,UCCT_-OGW5IiUuuHwmuyUPYQ,4ocean
3,7223.0,UCCT_15LHh6PaotLdso6-hsQ,Olivia Greenhalgh
1,178695.0,UCCTzjL5U0a2TTHoFTSRUxCg,Blush with me-Parmit...
3,10757.0,UCCUr096WDp86n62CXBeHlQw,Vidya-mitra
1,480.0,UCCVBELaMW9aA__4gtC_F2XA,Brian's Fish Tanks
1,60886.0,UCCVIkGUjZR5pxie4U3qDYuQ,Sunny Garewal
5,957287.0,UCCVKEfCwVZO60HhdhcN56HA,Sophie Shohet | Fash...
1,259959.0,UCCW38RQa2Vu8Le_EoevMZ_g,Aquarium Gardens
2,28722.0,UCCW42El8ldTriIKMkzT8NUg,BELLA CANVAS
5,234621.0,UCCW7NmvMpaCa55RTPJ2PU-w,InterView
1,1339.0,UCCWHSZ6VQPr7cnJAF8JbDzA,Radio Intense
0,7336.0,UCCWi4r54ZtIJxCghCB0rJiA,Ninja otaku
4,326.0,UCCWoIKYEkSKqEP24hWbe7nA,Geek Psychology
4,9641.0,UCCXCgbZcT7rjU0vS0POSWIQ,Skankandbass
4,25440.0,UCCXCw4PeDbuezlKDTJ5hWAg,Salt and Light Media...
3,16138.0,UCCXK1lEoW74fSA41FjP6_GA,jediRedseven
5,3302577.0,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business
0,515781.0,UCCXraOdl1snlvPQ3SzlssrQ,Aero
3,22633.0,UCCY0VJ-pP6hNi66bHYvjTmQ,Macworld
2,3648.0,UCCY7UDvDn7F2ZXPoyWjt-Dg,NEWSUPDATES UGANDA
1,3356578.0,UCCYAUXUpecXx9ww0-Ag-f5Q,Best Music Compilati...
5,736062.0,UCCYRx06dllZJ-SIBrX46DOw,Megan McTaggart
5,1693844.0,UCCYgwu0YlQw6-Fj6omYgmNg,Allison Lindstrom
0,453.0,UCCZ3omZ0zd5SRGwSQV_RlKA,Cian Gannon
1,1187.0,UCCZD9PfJ3pl5aFG4V4Yzy4A,G4 By Golpa - Precis...
5,16258.0,UCCZKbbbPSNhGH16Qpr3sFKQ,ZybakTV
3,19833.0,UCCZSS6H-27JbbsfSVl1Qp_Q,Hassan Raza
5,5074398.0,UCCZVmatSqIMTTB8uExk8xEg,London Real
1,88991.0,UCCZbLEJAq6HCJu4_iOfVs3g,Dr. Energy Saver
1,5078.0,UCCZmcHTQSm9uiODix5iQf6A,Panzer Picture
2,869.0,UCCZqwtSZeMUJa7xAGXedvNA,DCP Web Designers
3,220242.0,UCCZs-00tgI4e3PmEWOru0qQ,MissChrissyJaye
2,9123.0,UCC_-vBni9BvVqVQwbAtyERA,How To Freestyle Rap...
3,75296.0,UCC_0vyFTKk1Nlodo4QsiQkw,Dr. Todd Grande
4,665058.0,UCC_9O8RGDxLyB5ExdgSJ5uA,Earning's Guruji
5,7105.0,UCC_XIjUVH9Etwd3sKJC3GpA,"Owen fox - One Love,..."
3,21324.0,UCC_cRDceEBdoGl8_XHk9shQ,Lexi Luxury
5,19687.0,UCCa9CgUbnMjEqER5tXhuTxQ,DefiningGlamour
1,25118.0,UCCamVhi5wQkjdnXHJJSjmNw,Independent POV
5,20815636.0,UCCatR7nWbYrkVXdxXb4cGXw,DataDash
5,28166.0,UCCb9_Kn8F_Opb3UCGm-lILQ,Microsoft Research
4,228615.0,UCCbU1eucZL8wBKeO5bVYL0A,Sarah Johnson - Pugd...
4,8014.0,UCCbW6SvssPDD9xCvQ2DOHBA,24/7 Urdu News
2,158498.0,UCCbfB3cQtkEAiKfdRQnfQvw,Jesse Cox
3,618209.0,UCCblhJta0k6kbM7okrZMUMQ,123myIT
1,27061.0,UCCc0W_bcH87JZe3CfYEiAdw,Brandon
3,20650.0,UCCcCp-PEEwEkvAn4T6fcJYg,Bevelish Creations
5,910656.0,UCCcVQKtF8zHVQoTJt8NNMJA,AfterBuzz TV
2,53504.0,UCCcb9fO-aWc4vhUwVfAtHMA,That Look You Love
5,68452.0,UCCd3-JX7e8uGZx00i5646jg,Daily Tech News Show...
1,45937.0,UCCdBIdzAOTUjyuG6VXIGX7w,HeyitsBenjay
2,9940.0,UCCdHdCPXuADkMFzYnbeG2-w,BassResource - Bass ...
2,13296.0,UCCdKpI-Icpmkgwtz7tW3l6g,Alfred Lambremont We...
4,77706.0,UCCd_S-VxU0vz7tu29FiT_wg,CanadaPoli
1,152474.0,UCCdk4jVAzwtX_-8ZLEFxIgg,Mankalor
4,86133.0,UCCduk1cEI9OJYJMgaqIwKeg,Kawaii Studios
0,350587.0,UCCdv8O4SIcISvAW94XdZTEw,MattHDGamer
0,73615.0,UCCe3YIkfBWJJVC8NRs2baVQ,Iron Ridge Outdoors
3,405689.0,UCCeAqQDfQyQazomwz5NkLQQ,Fatima Mansoor
1,46105.0,UCCeBYUMAaCelt_akCpzj-Dw,q.ueenxheda
2,955.0,UCCeNgCnvIig20KToD_bkS6A,Mind444 Spiritual Tr...
0,23064.0,UCCeOzbtcmqPmWdMeB6x9nvA,WoodlandsTV
5,26058328.0,UCCezIgC97PvUuR4_gbFUs5g,Corey Schafer
2,1747.0,UCCf0_zxIavapAjpT1ZPDDPQ,Styledbyjmarie
0,23601.0,UCCfDWuiTMalpEFzcyHg0zpQ,ConnManMixes
2,6457.0,UCCfOEpifCtqTk5H8B3jfybQ,VintageandRare
3,964123.0,UCCfPpG6OMvd82n3XXm5MgaA,Perpetual Noob
4,12527.0,UCCfgk8u268MtXY7sWUmGA-Q,KnowPickens.com
3,71165.0,UCCfmh4xPUtW2QL6LZ3dJ3SQ,Solopreneur Sidekick...
1,3888.0,UCCg51PJUNkRZMuxD-HIkzOA,CRAZYGAMINGHUB
3,358334.0,UCCgGkFDwSujFD5TYIrLY9JQ,JARV
5,2049644.0,UCCgLoMYIyP0U56dEhEL1wXQ,Chloe Ting
4,1329.0,UCCgRbufTiDcmrrEdY0I0JNA,Maginpanic
3,37577895.0,UCCgVh36x3hbuRnHMpwl443Q,Music Game News
3,3555489.0,UCCgbPq9LSkWX6XcbCpZfKfQ,Esmeralda Gudino
2,6265.0,UCCgnbEL97epv-RhIZWHEhuA,Berkeley Lab
1,6235.0,UCCh4xi7vaYdiuljzcdr4pBw,Ross Raddi
1,807910.0,UCCh5VBy86h_QiR-982uylGA,Celestiales Idjiticu...
2,766916.0,UCChcWqwYXCEs657MQ00qVWA,The Emirates FA Cup
2,160298.0,UCCiBMTQv7I99hgIzV4RLZpA,Chad Zuber
0,1314.0,UCCiEKK4835FTejF4ogW4P-A,jmwFILMS
5,42303.0,UCCiGAbMdd3jiJI2USDWgFBQ,DcSoundOp
2,28584.0,UCCiJ_B3QpHHnsmzmhf6OBQw,Webstrika
3,1627079.0,UCCiNCBTOej6jUkkz5wqv1Hg,Freelancer Nasim
3,7017.0,UCCiOqxoz8uniCKOXLmLVHFg,WeAllBeTV
1,177867.0,UCCiRhgXeePXgtlv60D8smFA,CLOUD
5,83756.0,UCCiSF-QXf948TJ_sYjMPcNQ,adrianisen
4,1624273.0,UCCj956IF62FbT7Gouszaj9w,BBC
3,598353.0,UCCjAcleI6O0o_gUx__B0pdQ,CrinkleLuvin ASMR
5,3727.0,UCCjFG38NBNMfwNGuJfdkPzw,Life With Jackie
